<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
USDCHF,20070620,00:00:00,1.2405,1.2353,1.2406,1.2376
USDCHF,20070621,00:00:00,1.2376,1.2375,1.2424,1.2414
USDCHF,20070622,00:00:00,1.2414,1.2284,1.2420,1.2286
USDCHF,20070625,00:00:00,1.2286,1.2270,1.2309,1.2285
USDCHF,20070626,00:00:00,1.2285,1.2259,1.2305,1.2274
USDCHF,20070627,00:00:00,1.2274,1.2272,1.2302,1.2291
USDCHF,20070628,00:00:00,1.2291,1.2266,1.2339,1.2309
USDCHF,20070629,00:00:00,1.2309,1.2207,1.2332,1.2212
USDCHF,20070702,00:00:00,1.2204,1.2093,1.2225,1.2097
USDCHF,20070703,00:00:00,1.2097,1.2090,1.2176,1.2156
USDCHF,20070704,00:00:00,1.2156,1.2143,1.2171,1.2168
USDCHF,20070705,00:00:00,1.2168,1.2100,1.2197,1.2177
USDCHF,20070706,00:00:00,1.2177,1.2160,1.2230,1.2179
USDCHF,20070709,00:00:00,1.2175,1.2152,1.2190,1.2159
USDCHF,20070710,00:00:00,1.2159,1.1998,1.2193,1.2002
USDCHF,20070711,00:00:00,1.2001,1.1991,1.2066,1.2055
USDCHF,20070712,00:00:00,1.2054,1.2004,1.2056,1.2026
USDCHF,20070713,00:00:00,1.2026,1.1984,1.2053,1.2029
USDCHF,20070716,00:00:00,1.2023,1.1992,1.2035,1.2031
USDCHF,20070717,00:00:00,1.2031,1.1974,1.2035,1.2017
USDCHF,20070718,00:00:00,1.2017,1.1960,1.2047,1.2003
USDCHF,20070719,00:00:00,1.2002,1.1986,1.2049,1.2035
USDCHF,20070720,00:00:00,1.2035,1.1982,1.2063,1.2000
USDCHF,20070723,00:00:00,1.2006,1.1982,1.2077,1.2057
USDCHF,20070724,00:00:00,1.2056,1.2012,1.2073,1.2025
USDCHF,20070725,00:00:00,1.2025,1.2023,1.2163,1.2131
USDCHF,20070726,00:00:00,1.2131,1.2020,1.2148,1.2030
USDCHF,20070727,00:00:00,1.2028,1.2023,1.2130,1.2086
USDCHF,20070730,00:00:00,1.2085,1.2006,1.2097,1.2028
USDCHF,20070731,00:00:00,1.2028,1.2005,1.2063,1.2006
USDCHF,20070801,00:00:00,1.2006,1.1978,1.2048,1.2035
USDCHF,20070802,00:00:00,1.2035,1.2023,1.2081,1.2042
USDCHF,20070803,00:00:00,1.2042,1.1868,1.2069,1.1885
USDCHF,20070806,00:00:00,1.1821,1.1816,1.1923,1.1914
USDCHF,20070807,00:00:00,1.1914,1.1891,1.1982,1.1970
USDCHF,20070808,00:00:00,1.1970,1.1912,1.1993,1.1961
USDCHF,20070809,00:00:00,1.1961,1.1919,1.1991,1.1961
USDCHF,20070810,00:00:00,1.1961,1.1928,1.2014,1.1984
USDCHF,20070813,00:00:00,1.1985,1.1972,1.2066,1.2052
USDCHF,20070814,00:00:00,1.2051,1.2028,1.2116,1.2105
USDCHF,20070815,00:00:00,1.2105,1.2102,1.2197,1.2191
USDCHF,20070816,00:00:00,1.2191,1.2132,1.2212,1.2168
USDCHF,20070817,00:00:00,1.2169,1.1994,1.2177,1.2051
USDCHF,20070820,00:00:00,1.2072,1.2048,1.2087,1.2054
USDCHF,20070821,00:00:00,1.2054,1.2011,1.2070,1.2064
USDCHF,20070822,00:00:00,1.2064,1.2040,1.2108,1.2061
USDCHF,20070823,00:00:00,1.2061,1.2046,1.2103,1.2069
USDCHF,20070824,00:00:00,1.2069,1.1992,1.2076,1.2014
USDCHF,20070827,00:00:00,1.2005,1.1998,1.2043,1.2027
USDCHF,20070828,00:00:00,1.2028,1.1960,1.2039,1.2008
USDCHF,20070829,00:00:00,1.2008,1.1981,1.2036,1.1992
USDCHF,20070830,00:00:00,1.1992,1.1987,1.2064,1.2043
USDCHF,20070831,00:00:00,1.2042,1.1987,1.2086,1.2086
USDCHF,20070903,00:00:00,1.2076,1.2061,1.2098,1.2086
USDCHF,20070904,00:00:00,1.2086,1.2074,1.2149,1.2112
USDCHF,20070905,00:00:00,1.2112,1.2019,1.2136,1.2041
USDCHF,20070906,00:00:00,1.2041,1.1992,1.2060,1.2006
USDCHF,20070907,00:00:00,1.2006,1.1860,1.2024,1.1884
USDCHF,20070910,00:00:00,1.1862,1.1840,1.1877,1.1857
USDCHF,20070911,00:00:00,1.1857,1.1837,1.1897,1.1891
USDCHF,20070912,00:00:00,1.1890,1.1816,1.1894,1.1842
USDCHF,20070913,00:00:00,1.1843,1.1802,1.1887,1.1859
USDCHF,20070914,00:00:00,1.1859,1.1837,1.1921,1.1888
USDCHF,20070917,00:00:00,1.1884,1.1846,1.1897,1.1873
USDCHF,20070918,00:00:00,1.1873,1.1796,1.1893,1.1803
USDCHF,20070919,00:00:00,1.1804,1.1796,1.1877,1.1834
USDCHF,20070920,00:00:00,1.1835,1.1685,1.1838,1.1717
USDCHF,20070921,00:00:00,1.1718,1.1676,1.1769,1.1718
USDCHF,20070924,00:00:00,1.1718,1.1686,1.1755,1.1732
USDCHF,20070925,00:00:00,1.1732,1.1637,1.1744,1.1656
USDCHF,20070926,00:00:00,1.1656,1.1644,1.1718,1.1695
USDCHF,20070927,00:00:00,1.1695,1.1675,1.1739,1.1734
USDCHF,20070928,00:00:00,1.1734,1.1623,1.1737,1.1640
USDCHF,20071001,00:00:00,1.1625,1.1622,1.1717,1.1683
USDCHF,20071002,00:00:00,1.1683,1.1675,1.1776,1.1754
USDCHF,20071003,00:00:00,1.1754,1.1712,1.1806,1.1801
USDCHF,20071004,00:00:00,1.1801,1.1737,1.1812,1.1743
USDCHF,20071005,00:00:00,1.1743,1.1741,1.1852,1.1780
USDCHF,20071008,00:00:00,1.1761,1.1759,1.1868,1.1854
USDCHF,20071009,00:00:00,1.1854,1.1824,1.1891,1.1833
USDCHF,20071010,00:00:00,1.1833,1.1785,1.1844,1.1828
USDCHF,20071011,00:00:00,1.1828,1.1768,1.1843,1.1814
USDCHF,20071012,00:00:00,1.1814,1.1803,1.1877,1.1842
USDCHF,20071015,00:00:00,1.1840,1.1776,1.1856,1.1798
USDCHF,20071016,00:00:00,1.1797,1.1787,1.1843,1.1824
USDCHF,20071017,00:00:00,1.1824,1.1777,1.1829,1.1791
USDCHF,20071018,00:00:00,1.1791,1.1661,1.1798,1.1702
USDCHF,20071019,00:00:00,1.1702,1.1655,1.1733,1.1671
USDCHF,20071022,00:00:00,1.1608,1.1600,1.1784,1.1781
USDCHF,20071023,00:00:00,1.1781,1.1702,1.1781,1.1728
USDCHF,20071024,00:00:00,1.1727,1.1708,1.1772,1.1716
USDCHF,20071025,00:00:00,1.1717,1.1633,1.1733,1.1649
USDCHF,20071026,00:00:00,1.1649,1.1618,1.1662,1.1638
USDCHF,20071029,00:00:00,1.1619,1.1605,1.1669,1.1645
USDCHF,20071030,00:00:00,1.1645,1.1574,1.1668,1.1586
USDCHF,20071031,00:00:00,1.1585,1.1556,1.1624,1.1586
USDCHF,20071101,00:00:00,1.1586,1.1554,1.1637,1.1571
USDCHF,20071102,00:00:00,1.1571,1.1491,1.1578,1.1539
USDCHF,20071105,00:00:00,1.1515,1.1508,1.1555,1.1529
USDCHF,20071106,00:00:00,1.1528,1.1421,1.1540,1.1436
USDCHF,20071107,00:00:00,1.1435,1.1257,1.1446,1.1334
USDCHF,20071108,00:00:00,1.1334,1.1251,1.1342,1.1277
USDCHF,20071109,00:00:00,1.1277,1.1187,1.1277,1.1229
USDCHF,20071112,00:00:00,1.1228,1.1217,1.1297,1.1284
USDCHF,20071113,00:00:00,1.1285,1.1226,1.1295,1.1260
USDCHF,20071114,00:00:00,1.1260,1.1175,1.1264,1.1229
USDCHF,20071115,00:00:00,1.1229,1.1199,1.1259,1.1222
USDCHF,20071116,00:00:00,1.1222,1.1158,1.1244,1.1190
USDCHF,20071119,00:00:00,1.1166,1.1148,1.1199,1.1148
USDCHF,20071120,00:00:00,1.1149,1.1054,1.1171,1.1057
USDCHF,20071121,00:00:00,1.1057,1.1013,1.1077,1.1022
USDCHF,20071122,00:00:00,1.1022,1.1003,1.1037,1.1013
USDCHF,20071123,00:00:00,1.1013,1.0891,1.1046,1.1019
USDCHF,20071126,00:00:00,1.1038,1.0954,1.1069,1.0968
USDCHF,20071127,00:00:00,1.0968,1.0954,1.1066,1.1053
USDCHF,20071128,00:00:00,1.1053,1.1040,1.1193,1.1108
USDCHF,20071129,00:00:00,1.1108,1.1103,1.1206,1.1176
USDCHF,20071130,00:00:00,1.1176,1.1159,1.1322,1.1322
USDCHF,20071203,00:00:00,1.1297,1.1249,1.1307,1.1276
USDCHF,20071204,00:00:00,1.1276,1.1159,1.1316,1.1167
USDCHF,20071205,00:00:00,1.1167,1.1153,1.1285,1.1272
USDCHF,20071206,00:00:00,1.1272,1.1264,1.1350,1.1292
USDCHF,20071207,00:00:00,1.1292,1.1277,1.1330,1.1283
USDCHF,20071210,00:00:00,1.1278,1.1234,1.1299,1.1270
USDCHF,20071211,00:00:00,1.1270,1.1253,1.1360,1.1293
USDCHF,20071212,00:00:00,1.1293,1.1273,1.1398,1.1344
USDCHF,20071213,00:00:00,1.1343,1.1297,1.1449,1.1419
USDCHF,20071214,00:00:00,1.1419,1.1401,1.1545,1.1522
USDCHF,20071217,00:00:00,1.1558,1.1477,1.1572,1.1486
USDCHF,20071218,00:00:00,1.1486,1.1486,1.1533,1.1516
USDCHF,20071219,00:00:00,1.1517,1.1510,1.1585,1.1557
USDCHF,20071220,00:00:00,1.1557,1.1542,1.1593,1.1586
USDCHF,20071221,00:00:00,1.1586,1.1513,1.1587,1.1564
USDCHF,20071224,00:00:00,1.1556,1.1538,1.1578,1.1566
USDCHF,20071225,00:00:00,1.1584,1.1574,1.1584,1.1581
USDCHF,20071226,00:00:00,1.1581,1.1490,1.1587,1.1516
USDCHF,20071227,00:00:00,1.1515,1.1371,1.1522,1.1401
USDCHF,20071228,00:00:00,1.1401,1.1259,1.1412,1.1267
USDCHF,20071231,00:00:00,1.1274,1.1225,1.1368,1.1338
USDCHF,20080101,00:00:00,1.1330,1.1324,1.1331,1.1330
USDCHF,20080102,00:00:00,1.1330,1.1146,1.1331,1.1187
USDCHF,20080103,00:00:00,1.1188,1.1104,1.1199,1.1118
USDCHF,20080104,00:00:00,1.1117,1.1018,1.1161,1.1064
USDCHF,20080107,00:00:00,1.1073,1.1070,1.1188,1.1166
USDCHF,20080108,00:00:00,1.1167,1.1114,1.1188,1.1118
USDCHF,20080109,00:00:00,1.1118,1.1102,1.1171,1.1164
USDCHF,20080110,00:00:00,1.1164,1.1003,1.1167,1.1027
USDCHF,20080111,00:00:00,1.1028,1.0977,1.1047,1.1015
USDCHF,20080114,00:00:00,1.0986,1.0884,1.1009,1.0929
USDCHF,20080115,00:00:00,1.0930,1.0854,1.0947,1.0943
USDCHF,20080116,00:00:00,1.0944,1.0836,1.1022,1.1003
USDCHF,20080117,00:00:00,1.1003,1.0952,1.1084,1.1005
USDCHF,20080118,00:00:00,1.1005,1.0981,1.1061,1.0992
USDCHF,20080121,00:00:00,1.0999,1.0997,1.1108,1.1094
USDCHF,20080122,00:00:00,1.1094,1.0913,1.1120,1.0920
USDCHF,20080123,00:00:00,1.0921,1.0869,1.0987,1.0910
USDCHF,20080124,00:00:00,1.0910,1.0845,1.0934,1.0879
USDCHF,20080125,00:00:00,1.0879,1.0861,1.0987,1.0970
USDCHF,20080128,00:00:00,1.0945,1.0871,1.0964,1.0895
USDCHF,20080129,00:00:00,1.0895,1.0883,1.0958,1.0944
USDCHF,20080130,00:00:00,1.0944,1.0811,1.0947,1.0823
USDCHF,20080131,00:00:00,1.0824,1.0757,1.0857,1.0817
USDCHF,20080201,00:00:00,1.0818,1.0731,1.0893,1.0886
USDCHF,20080204,00:00:00,1.0891,1.0862,1.0922,1.0877
USDCHF,20080205,00:00:00,1.0877,1.0874,1.1055,1.0995
USDCHF,20080206,00:00:00,1.0994,1.0950,1.1001,1.0970
USDCHF,20080207,00:00:00,1.0970,1.0932,1.1101,1.1029
USDCHF,20080208,00:00:00,1.1029,1.1008,1.1079,1.1019
USDCHF,20080211,00:00:00,1.1025,1.0946,1.1045,1.1014
USDCHF,20080212,00:00:00,1.1014,1.0978,1.1039,1.1021
USDCHF,20080213,00:00:00,1.1020,1.1010,1.1104,1.1073
USDCHF,20080214,00:00:00,1.1073,1.0956,1.1095,1.0962
USDCHF,20080215,00:00:00,1.0962,1.0883,1.0984,1.0935
USDCHF,20080218,00:00:00,1.0940,1.0930,1.1043,1.1019
USDCHF,20080219,00:00:00,1.1019,1.0908,1.1023,1.0943
USDCHF,20080220,00:00:00,1.0943,1.0934,1.1022,1.0990
USDCHF,20080221,00:00:00,1.0990,1.0865,1.1031,1.0882
USDCHF,20080222,00:00:00,1.0881,1.0834,1.0915,1.0845
USDCHF,20080225,00:00:00,1.0851,1.0851,1.0926,1.0892
USDCHF,20080226,00:00:00,1.0892,1.0704,1.0916,1.0734
USDCHF,20080227,00:00:00,1.0734,1.0609,1.0761,1.0631
USDCHF,20080228,00:00:00,1.0631,1.0483,1.0642,1.0516
USDCHF,20080229,00:00:00,1.0516,1.0408,1.0525,1.0415
USDCHF,20080303,00:00:00,1.0345,1.0307,1.0455,1.0418
USDCHF,20080304,00:00:00,1.0417,1.0335,1.0426,1.0392
USDCHF,20080305,00:00:00,1.0391,1.0333,1.0426,1.0357
USDCHF,20080306,00:00:00,1.0357,1.0209,1.0379,1.0213
USDCHF,20080307,00:00:00,1.0213,1.0132,1.0282,1.0254
USDCHF,20080310,00:00:00,1.0197,1.0171,1.0254,1.0175
USDCHF,20080311,00:00:00,1.0176,1.0147,1.0351,1.0332
USDCHF,20080312,00:00:00,1.0331,1.0127,1.0332,1.0163
USDCHF,20080313,00:00:00,1.0163,1.0043,1.0166,1.0105
USDCHF,20080314,00:00:00,1.0106,0.9972,1.0142,0.9981
USDCHF,20080317,00:00:00,0.9926,0.9646,0.9947,0.9860
USDCHF,20080318,00:00:00,0.9860,0.9786,1.0050,1.0015
USDCHF,20080319,00:00:00,1.0015,0.9869,1.0026,0.9970
USDCHF,20080320,00:00:00,0.9970,0.9962,1.0166,1.0067
USDCHF,20080321,00:00:00,1.0066,1.0048,1.0099,1.0091
USDCHF,20080324,00:00:00,1.0118,1.0111,1.0247,1.0195
USDCHF,20080325,00:00:00,1.0195,1.0038,1.0220,1.0070
USDCHF,20080326,00:00:00,1.0071,0.9880,1.0111,0.9898
USDCHF,20080327,00:00:00,0.9898,0.9886,0.9986,0.9914
USDCHF,20080328,00:00:00,0.9915,0.9913,0.9994,0.9949
USDCHF,20080331,00:00:00,0.9927,0.9870,0.9991,0.9946
USDCHF,20080401,00:00:00,0.9947,0.9929,1.0138,1.0115
USDCHF,20080402,00:00:00,1.0115,1.0067,1.0162,1.0080
USDCHF,20080403,00:00:00,1.0080,1.0069,1.0215,1.0097
USDCHF,20080404,00:00:00,1.0097,1.0013,1.0127,1.0057
USDCHF,20080407,00:00:00,1.0058,1.0055,1.0170,1.0130
USDCHF,20080408,00:00:00,1.0130,1.0065,1.0154,1.0146
USDCHF,20080409,00:00:00,1.0146,0.9974,1.0167,1.0007
USDCHF,20080410,00:00:00,1.0007,0.9887,1.0085,1.0071
USDCHF,20080411,00:00:00,1.0071,0.9965,1.0088,1.0003
USDCHF,20080414,00:00:00,1.0066,0.9925,1.0074,0.9989
USDCHF,20080415,00:00:00,0.9990,0.9956,1.0084,1.0066
USDCHF,20080416,00:00:00,1.0066,0.9938,1.0105,1.0000
USDCHF,20080417,00:00:00,1.0000,0.9958,1.0091,1.0065
USDCHF,20080418,00:00:00,1.0065,1.0037,1.0281,1.0186
USDCHF,20080421,00:00:00,1.0174,1.0063,1.0203,1.0084
USDCHF,20080422,00:00:00,1.0085,0.9996,1.0129,1.0027
USDCHF,20080423,00:00:00,1.0027,1.0021,1.0168,1.0150
USDCHF,20080424,00:00:00,1.0151,1.0146,1.0382,1.0352
USDCHF,20080425,00:00:00,1.0352,1.0300,1.0428,1.0362
USDCHF,20080428,00:00:00,1.0348,1.0299,1.0365,1.0337
USDCHF,20080429,00:00:00,1.0337,1.0315,1.0396,1.0377
USDCHF,20080430,00:00:00,1.0377,1.0328,1.0441,1.0350
USDCHF,20080501,00:00:00,1.0349,1.0333,1.0507,1.0476
USDCHF,20080502,00:00:00,1.0476,1.0463,1.0606,1.0561
USDCHF,20080505,00:00:00,1.0555,1.0508,1.0594,1.0529
USDCHF,20080506,00:00:00,1.0530,1.0426,1.0548,1.0517
USDCHF,20080507,00:00:00,1.0516,1.0510,1.0591,1.0545
USDCHF,20080508,00:00:00,1.0545,1.0481,1.0621,1.0503
USDCHF,20080509,00:00:00,1.0503,1.0388,1.0513,1.0410
USDCHF,20080512,00:00:00,1.0421,1.0405,1.0509,1.0441
USDCHF,20080513,00:00:00,1.0441,1.0417,1.0554,1.0531
USDCHF,20080514,00:00:00,1.0532,1.0511,1.0598,1.0541
USDCHF,20080515,00:00:00,1.0541,1.0483,1.0592,1.0563
USDCHF,20080516,00:00:00,1.0563,1.0431,1.0586,1.0469
USDCHF,20080519,00:00:00,1.0456,1.0413,1.0570,1.0528
USDCHF,20080520,00:00:00,1.0527,1.0356,1.0533,1.0365
USDCHF,20080521,00:00:00,1.0365,1.0240,1.0390,1.0241
USDCHF,20080522,00:00:00,1.0241,1.0232,1.0352,1.0308
USDCHF,20080523,00:00:00,1.0308,1.0214,1.0333,1.0237
USDCHF,20080526,00:00:00,1.0240,1.0230,1.0274,1.0241
USDCHF,20080527,00:00:00,1.0241,1.0222,1.0352,1.0344
USDCHF,20080528,00:00:00,1.0344,1.0258,1.0421,1.0371
USDCHF,20080529,00:00:00,1.0371,1.0363,1.0522,1.0495
USDCHF,20080530,00:00:00,1.0495,1.0412,1.0525,1.0419
USDCHF,20080602,00:00:00,1.0415,1.0324,1.0446,1.0369
USDCHF,20080603,00:00:00,1.0369,1.0274,1.0488,1.0433
USDCHF,20080604,00:00:00,1.0433,1.0360,1.0443,1.0422
USDCHF,20080605,00:00:00,1.0421,1.0351,1.0519,1.0388
USDCHF,20080606,00:00:00,1.0388,1.0185,1.0406,1.0191
USDCHF,20080609,00:00:00,1.0170,1.0147,1.0294,1.0274
USDCHF,20080610,00:00:00,1.0274,1.0268,1.0436,1.0423
USDCHF,20080611,00:00:00,1.0423,1.0307,1.0446,1.0308
USDCHF,20080612,00:00:00,1.0309,1.0301,1.0487,1.0403
USDCHF,20080613,00:00:00,1.0403,1.0386,1.0538,1.0490
USDCHF,20080616,00:00:00,1.0449,1.0378,1.0518,1.0449
USDCHF,20080617,00:00:00,1.0450,1.0375,1.0456,1.0417
USDCHF,20080618,00:00:00,1.0417,1.0355,1.0466,1.0365
USDCHF,20080619,00:00:00,1.0365,1.0317,1.0472,1.0447
USDCHF,20080620,00:00:00,1.0447,1.0303,1.0449,1.0341
USDCHF,20080623,00:00:00,1.0342,1.0341,1.0491,1.0452
USDCHF,20080624,00:00:00,1.0453,1.0348,1.0467,1.0411
USDCHF,20080625,00:00:00,1.0411,1.0340,1.0443,1.0350
USDCHF,20080626,00:00:00,1.0350,1.0218,1.0390,1.0240
USDCHF,20080627,00:00:00,1.0240,1.0165,1.0267,1.0180
USDCHF,20080630,00:00:00,1.0191,1.0129,1.0215,1.0206
USDCHF,20080701,00:00:00,1.0207,1.0137,1.0226,1.0194
USDCHF,20080702,00:00:00,1.0193,1.0129,1.0230,1.0130
USDCHF,20080703,00:00:00,1.0130,1.0111,1.0280,1.0266
USDCHF,20080704,00:00:00,1.0266,1.0230,1.0275,1.0251
USDCHF,20080707,00:00:00,1.0253,1.0224,1.0340,1.0264
USDCHF,20080708,00:00:00,1.0264,1.0218,1.0346,1.0332
USDCHF,20080709,00:00:00,1.0333,1.0275,1.0350,1.0284
USDCHF,20080710,00:00:00,1.0284,1.0253,1.0335,1.0276
USDCHF,20080711,00:00:00,1.0276,1.0135,1.0301,1.0163
USDCHF,20080714,00:00:00,1.0144,1.0143,1.0248,1.0165
USDCHF,20080715,00:00:00,1.0166,1.0011,1.0175,1.0082
USDCHF,20080716,00:00:00,1.0083,1.0027,1.0185,1.0175
USDCHF,20080717,00:00:00,1.0175,1.0134,1.0256,1.0191
USDCHF,20080718,00:00:00,1.0192,1.0172,1.0249,1.0223
USDCHF,20080721,00:00:00,1.0223,1.0166,1.0239,1.0171
USDCHF,20080722,00:00:00,1.0171,1.0135,1.0332,1.0299
USDCHF,20080723,00:00:00,1.0299,1.0288,1.0398,1.0381
USDCHF,20080724,00:00:00,1.0381,1.0350,1.0402,1.0365
USDCHF,20080725,00:00:00,1.0365,1.0315,1.0405,1.0367
USDCHF,20080728,00:00:00,1.0371,1.0323,1.0385,1.0343
USDCHF,20080729,00:00:00,1.0343,1.0317,1.0476,1.0466
USDCHF,20080730,00:00:00,1.0467,1.0439,1.0519,1.0481
USDCHF,20080731,00:00:00,1.0482,1.0402,1.0494,1.0472
USDCHF,20080801,00:00:00,1.0471,1.0459,1.0514,1.0511
USDCHF,20080804,00:00:00,1.0485,1.0432,1.0504,1.0481
USDCHF,20080805,00:00:00,1.0481,1.0479,1.0557,1.0546
USDCHF,20080806,00:00:00,1.0545,1.0501,1.0607,1.0591
USDCHF,20080807,00:00:00,1.0592,1.0522,1.0635,1.0610
USDCHF,20080808,00:00:00,1.0610,1.0609,1.0834,1.0806
USDCHF,20080811,00:00:00,1.0836,1.0741,1.0878,1.0869
USDCHF,20080812,00:00:00,1.0869,1.0828,1.0923,1.0864
USDCHF,20080813,00:00:00,1.0864,1.0823,1.0920,1.0849
USDCHF,20080814,00:00:00,1.0849,1.0834,1.0978,1.0941
USDCHF,20080815,00:00:00,1.0941,1.0940,1.1006,1.0969
USDCHF,20080818,00:00:00,1.0965,1.0911,1.1002,1.0980
USDCHF,20080819,00:00:00,1.0981,1.0895,1.1030,1.0912
USDCHF,20080820,00:00:00,1.0911,1.0897,1.1038,1.0985
USDCHF,20080821,00:00:00,1.0984,1.0841,1.0995,1.0863
USDCHF,20080822,00:00:00,1.0862,1.0861,1.0996,1.0987
USDCHF,20080825,00:00:00,1.0983,1.0921,1.1030,1.0955
USDCHF,20080826,00:00:00,1.0955,1.0952,1.1084,1.1000
USDCHF,20080827,00:00:00,1.1000,1.0915,1.1022,1.0973
USDCHF,20080828,00:00:00,1.0973,1.0882,1.1011,1.0988
USDCHF,20080829,00:00:00,1.0988,1.0923,1.1036,1.1009
USDCHF,20080901,00:00:00,1.0983,1.0948,1.1046,1.1021
USDCHF,20080902,00:00:00,1.1020,1.1008,1.1128,1.1064
USDCHF,20080903,00:00:00,1.1064,1.1041,1.1169,1.1059
USDCHF,20080904,00:00:00,1.1059,1.1007,1.1172,1.1132
USDCHF,20080905,00:00:00,1.1131,1.1066,1.1181,1.1172
USDCHF,20080908,00:00:00,1.1181,1.1126,1.1370,1.1314
USDCHF,20080909,00:00:00,1.1314,1.1213,1.1361,1.1280
USDCHF,20080910,00:00:00,1.1280,1.1241,1.1395,1.1388
USDCHF,20080911,00:00:00,1.1387,1.1335,1.1415,1.1366
USDCHF,20080912,00:00:00,1.1367,1.1293,1.1397,1.1308
USDCHF,20080915,00:00:00,1.1196,1.1056,1.1277,1.1124
USDCHF,20080916,00:00:00,1.1123,1.1046,1.1246,1.1235
USDCHF,20080917,00:00:00,1.1235,1.0992,1.1244,1.1036
USDCHF,20080918,00:00:00,1.1035,1.0899,1.1107,1.1068
USDCHF,20080919,00:00:00,1.1068,1.1006,1.1278,1.1027
USDCHF,20080922,00:00:00,1.1036,1.0692,1.1051,1.0724
USDCHF,20080923,00:00:00,1.0725,1.0723,1.0885,1.0855
USDCHF,20080924,00:00:00,1.0855,1.0803,1.0930,1.0919
USDCHF,20080925,00:00:00,1.0920,1.0800,1.0939,1.0895
USDCHF,20080926,00:00:00,1.0895,1.0828,1.0909,1.0902
USDCHF,20080929,00:00:00,1.0945,1.0815,1.1085,1.0897
USDCHF,20080930,00:00:00,1.0898,1.0895,1.1245,1.1205
USDCHF,20081001,00:00:00,1.1206,1.1144,1.1289,1.1256
USDCHF,20081002,00:00:00,1.1255,1.1248,1.1410,1.1370
USDCHF,20081003,00:00:00,1.1369,1.1219,1.1399,1.1271
USDCHF,20081006,00:00:00,1.1371,1.1280,1.1486,1.1481
USDCHF,20081007,00:00:00,1.1481,1.1359,1.1484,1.1371
USDCHF,20081008,00:00:00,1.1372,1.1209,1.1440,1.1275
USDCHF,20081009,00:00:00,1.1275,1.1228,1.1341,1.1274
USDCHF,20081010,00:00:00,1.1273,1.1128,1.1408,1.1341
USDCHF,20081013,00:00:00,1.1301,1.1245,1.1438,1.1375
USDCHF,20081014,00:00:00,1.1375,1.1272,1.1379,1.1363
USDCHF,20081015,00:00:00,1.1363,1.1296,1.1403,1.1317
USDCHF,20081016,00:00:00,1.1316,1.1281,1.1488,1.1349
USDCHF,20081017,00:00:00,1.1349,1.1291,1.1393,1.1368
USDCHF,20081020,00:00:00,1.1364,1.1325,1.1521,1.1505
USDCHF,20081021,00:00:00,1.1505,1.1486,1.1589,1.1524
USDCHF,20081022,00:00:00,1.1524,1.1506,1.1709,1.1645
USDCHF,20081023,00:00:00,1.1645,1.1560,1.1696,1.1579
USDCHF,20081024,00:00:00,1.1580,1.1481,1.1746,1.1695
USDCHF,20081027,00:00:00,1.1624,1.1517,1.1707,1.1568
USDCHF,20081028,00:00:00,1.1569,1.1510,1.1653,1.1520
USDCHF,20081029,00:00:00,1.1519,1.1259,1.1582,1.1302
USDCHF,20081030,00:00:00,1.1303,1.1201,1.1477,1.1424
USDCHF,20081031,00:00:00,1.1424,1.1355,1.1683,1.1582
USDCHF,20081103,00:00:00,1.1556,1.1473,1.1787,1.1785
USDCHF,20081104,00:00:00,1.1786,1.1567,1.1799,1.1625
USDCHF,20081105,00:00:00,1.1625,1.1550,1.1745,1.1588
USDCHF,20081106,00:00:00,1.1588,1.1570,1.1794,1.1791
USDCHF,20081107,00:00:00,1.1790,1.1680,1.1795,1.1765
USDCHF,20081110,00:00:00,1.1742,1.1712,1.1801,1.1783
USDCHF,20081111,00:00:00,1.1783,1.1723,1.1876,1.1874
USDCHF,20081112,00:00:00,1.1874,1.1761,1.1894,1.1870
USDCHF,20081113,00:00:00,1.1871,1.1824,1.1998,1.1875
USDCHF,20081114,00:00:00,1.1874,1.1838,1.1937,1.1917
USDCHF,20081117,00:00:00,1.1995,1.1887,1.2005,1.1990
USDCHF,20081118,00:00:00,1.1990,1.1966,1.2044,1.2024
USDCHF,20081119,00:00:00,1.2025,1.1942,1.2144,1.2123
USDCHF,20081120,00:00:00,1.2123,1.2100,1.2277,1.2236
USDCHF,20081121,00:00:00,1.2237,1.2173,1.2295,1.2217
USDCHF,20081124,00:00:00,1.2208,1.1921,1.2222,1.1934
USDCHF,20081125,00:00:00,1.1934,1.1830,1.2059,1.1839
USDCHF,20081126,00:00:00,1.1839,1.1838,1.2075,1.2024
USDCHF,20081127,00:00:00,1.2025,1.1953,1.2036,1.2005
USDCHF,20081128,00:00:00,1.2005,1.1959,1.2197,1.2135
USDCHF,20081201,00:00:00,1.2147,1.2018,1.2149,1.2037
USDCHF,20081202,00:00:00,1.2038,1.1993,1.2093,1.2059
USDCHF,20081203,00:00:00,1.2059,1.2049,1.2167,1.2086
USDCHF,20081204,00:00:00,1.2086,1.1923,1.2186,1.1943
USDCHF,20081205,00:00:00,1.1944,1.1944,1.2249,1.2219
USDCHF,20081208,00:00:00,1.2201,1.2016,1.2230,1.2049
USDCHF,20081209,00:00:00,1.2048,1.2006,1.2174,1.2051
USDCHF,20081210,00:00:00,1.2052,1.1925,1.2081,1.1984
USDCHF,20081211,00:00:00,1.1982,1.1789,1.1999,1.1845
